npi,entity_type,provider_type,provider_tags,org_or_person_name,address,address2,city,state,zip,phone,taxonomy_primary,taxonomy_all,address_full,lat,lon,geocode_status,place_id
1588138234,2,ALF,ALF,"BARAKA MANOR, LLC","1302 WEST KESLER LANE BARAKA MANOR, LLC",,Chandler,AZ,85224,4806872781.0,3104A0625X,3104A0625X;3104A0630X,"1302 WEST KESLER LANE BARAKA MANOR, LLC, Chandler, AZ 85224",33.2922775,-111.8639437,OK,ChIJhc8DPKIAK4cR6rJi5Hif9A4
1265906838,1,HCBS,HCBS,BLANCA FUENTES DE ROBLES,808 S MADISON ST,,Midland,TX,79701,4329783632.0,3747P1801X,3747P1801X,"808 S MADISON ST, Midland, TX 79701",31.99085629999999,-102.0593543,OK,ChIJteNgiZBi-YYRgQmiiF5Ejh0
1902370448,1,HCBS,HCBS,MAYTE CEBALLOS,459 NW 132ND PL,,Miami,FL,33182,3058984162.0,253Z00000X,253Z00000X,"459 NW 132ND PL, Miami, FL 33182",25.7718794,-80.4104878,OK,ChIJXQ7AVVW-2YgREDM6LJSgvC0
1619441979,2,ALF,ALF,FRIENDSHIP PLACE,152 KING ST W,,Saint Paul,MN,55107,6126193848.0,310400000X,310400000X,"152 KING ST W, Saint Paul, MN 55107",44.9273603,-93.0918666,OK,ChIJOyXakS7V94cRvoCqJ0zrKM4
1881168219,2,HCBS,HCBS,THE LAKES STAFFING INC,1820 N CORPORATE LAKES BLVD STE 207,,Weston,FL,33326,3058173912.0,253Z00000X,225100000X;225X00000X;227800000X;235Z00000X;253Z00000X;261Q00000X;261QD1600X;374U00000X,"1820 N CORPORATE LAKES BLVD STE 207, Weston, FL 33326",26.0947663,-80.3666044,OK,ChIJ19wfyaqg2YgRdJWb3bCdfC8
1104390384,2,HCBS,HCBS,LAVENDER HOME HEALTH,6901 TOPANGA CANYON BLVD STE 205,,Canoga Park,CA,91303,8183969209.0,251E00000X,251E00000X,"6901 TOPANGA CANYON BLVD STE 205, Canoga Park, CA 91303",34.1957001,-118.6061554,OK,ChIJC229NDycwoARcyr7XWP5_pM
1760956916,2,HCBS,HCBS,"REHFELD, HERNANDEZ & ASSOCIATES, INC.",131 E FOOTHILL BLVD,,Glendora,CA,91741,6268523302.0,253Z00000X,253Z00000X,"131 E FOOTHILL BLVD, Glendora, CA 91741",34.1362669,-117.8644304,OK,ChIJ_cK9iTkmw4AR3Gi7z1l_nBU
1245794429,1,HCBS,HCBS,MARLENE HERNANDEZ,760 W 64TH DR,,Hialeah,FL,33012,3057983593.0,253Z00000X,253Z00000X,"760 W 64TH DR, Hialeah, FL 33012",25.8832798,-80.2987204,OK,ChIJp9ouib-62YgR2jOzzIbf49M
1992279129,2,HCBS,HCBS,HIGHPOINTE GLOBAL LLC,6933 BORDER BRK APT 1910,,San Antonio,TX,78238,5133153353.0,251E00000X,251E00000X;251J00000X,"6933 BORDER BRK APT 1910, San Antonio, TX 78238",29.4735163,-98.6274675,OK,EjM2OTMzIEJvcmRlciBCcm9vayAjMTkxMCwgU2FuIEFudG9uaW8sIFRYIDc4MjM4LCBVU0EiIBoeChYKFAoSCd1xcGYCXVyGEVznMY4Y3Q2cEgQxOTEw
1780148833,1,HCBS,HCBS,SIMPLICE NGUEPNANG,13505 UNITED LN,,Bowie,MD,20720,2404860845.0,3747P1801X,3747P1801X,"13505 UNITED LN, Bowie, MD 20720",38.9688468,-76.7709146,OK,ChIJo90KLNDrt4kREbFVY7L1lB8
1427512474,2,HCBS,HCBS,"SWEET HOME HEALTH CARE SERVICES, INC.",13363 SATICOY ST STE 103,,North Hollywood,CA,91605,8189458452.0,251E00000X,251E00000X,"13363 SATICOY ST STE 103, North Hollywood, CA 91605",34.2088,-118.4244865,OK,ChIJVVVlUMKWwoARtAy3S-UikSE
1316401276,2,HCBS,HCBS,"ANGELS OF HOPE HEALTH CARE AGENCY, INC.",8503 AKRON RD,,Baltimore,MD,21237,4438389873.0,251E00000X,251E00000X;251F00000X;251J00000X;253Z00000X;385H00000X,"8503 AKRON RD, Baltimore, MD 21237",39.3346885,-76.4996853,OK,ChIJ6xcAdrUHyIkRf1B50P_HUQc
1063976926,2,ALF,ALF,LAKEVIEW OF KIRKLAND,6505 LAKEVIEW DR,,Kirkland,WA,98033,4258036911.0,310400000X,310400000X,"6505 LAKEVIEW DR, Kirkland, WA 98033",47.6646788,-122.2053557,OK,ChIJo37C-NcSkFQRf8akQMz_d0Y
1386108272,2,HCBS,HCBS,"HEART2HEART HOME HEALTH CARE, INC",734 CHARLES AVE APT 1,,Saint Paul,MN,55104,6514311553.0,251E00000X,251E00000X,"734 CHARLES AVE APT 1, Saint Paul, MN 55104",44.9573288,-93.1311104,OK,Eio3MzQgQ2hhcmxlcyBBdmUgIzEsIFN0IFBhdWwsIE1OIDU1MTA0LCBVU0EiHRobChYKFAoSCZOxBTPTKrNSERPc_AxUXzdrEgEx
1396209169,2,HCBS,HCBS,MALEO HOME CARE LLC,612 W DUARTE RD STE 404,,Arcadia,CA,91007,6263600048.0,253Z00000X,251E00000X;253Z00000X,"612 W DUARTE RD STE 404, Arcadia, CA 91007",34.12618,-118.0521564,OK,ChIJbWbpmLrbwoARf3XS6S5B5N4
1821552522,1,HCBS,HCBS,JOSHUA LICHTENSTEIN,1181 MADISON CHASE APT 6,,West Palm Beach,FL,33411,7186002398.0,253Z00000X,253Z00000X,"1181 MADISON CHASE APT 6, West Palm Beach, FL 33411",26.695307,-80.175592,OK,EjUxMTgxIE1hZGlzb24gQ2hhc2UgIzYsIFdlc3QgUGFsbSBCZWFjaCwgRkwgMzM0MTEsIFVTQSIdGhsKFgoUChIJpWm2PCYp2YgRLZolLtSSi7ISATY
1356805089,2,HCBS,HCBS,PAULANT HEALTH & ALLIED SERVICES INC.,7207 CRIMSON SKY DRIVE,,Houston,TX,77083,8328920188.0,251E00000X,251E00000X,"7207 CRIMSON SKY DRIVE, Houston, TX 77083",29.6967943,-95.6399483,OK,ChIJVacrGNzdQIYRb8e7L4Y2jiM
1982168514,1,HCBS,HCBS,JENNIFER HOLLAND,2707 BUD DIAMOND RD,,Jay,FL,32565,8503983961.0,3747P1801X,3747P1801X,"2707 BUD DIAMOND RD, Jay, FL 32565",30.861623,-87.202789,OK,ChIJ3VnfPF71kIgRGsj6PIdQzBk
1902360563,2,HCBS,HCBS,EDEN'S ELITE HOME HEALTH AGENCY LLC,29119 BLUE FINCH CT,,Katy,TX,77494,2813759657.0,251E00000X,251E00000X,"29119 BLUE FINCH CT, Katy, TX 77494",29.7523202,-95.8730776,OK,ChIJ4y9MEJ4kQYYRUaxg0_uHkkw
1750845202,1,HCBS,HCBS,AMY HAMMON,11854 FOREST PARK CIR,,Bradenton,FL,34211,9417735017.0,3747P1801X,3747P1801X,"11854 FOREST PARK CIR, Bradenton, FL 34211",27.4518548,-82.421039,OK,ChIJx0BHgDo6w4gRO5X8HCoy-gE
1104380625,2,ALF,ALF,KRYSELLA TRISMEO CORPORATION,130 VALE ST,,Daly City,CA,94014,6507550411.0,310400000X,310400000X,"130 VALE ST, Daly City, CA 94014",37.691807,-122.4685053,OK,ChIJCyDyxRJ8j4ARV8rbKDgDzHI
1225592512,2,HCBS,HCBS,GRAVATIS HOME HEALTH CARE INC,1461 E CHEVY CHASE DR STE 100,,Glendale,CA,91206,2134684668.0,251E00000X,251E00000X,"1461 E CHEVY CHASE DR STE 100, Glendale, CA 91206",34.1518945,-118.2339553,OK,ChIJQ3g_DArBwoAR42rwpULAuvg
1124582564,2,HCBS,HCBS,INTEGRITY HOME HEALTH CARE LLC,3300 COUNTY ROAD 10 # 320O,,Brooklyn Center,MN,55429,6128074484.0,251E00000X,251E00000X,"3300 COUNTY ROAD 10 # 320O, Brooklyn Center, MN 55429",45.06081469999999,-93.3238737,OK,ChIJVVUVWBwxs1IRK5o8wrdVPls
1083178313,1,HCBS,HCBS,SHEILA BUSH,12791 SE 47TH AVE,,Belleview,FL,34420,3523479122.0,3747P1801X,3747P1801X;374U00000X,"12791 SE 47TH AVE, Belleview, FL 34420",29.0364118,-82.06974900000002,OK,ChIJk_1r707Q54gRvbmidHjXqSU
1538624804,1,HCBS,HCBS,SHANIQAH MCLEOD,217 CENTERVILLE TURNPIKE N,,Chesapeake,VA,23320,7575417199.0,251E00000X,251E00000X,"217 CENTERVILLE TURNPIKE N, Chesapeake, VA 23320",36.728134,-76.1864674,OK,ChIJAw3tgua7uokRKYAS9sTBlS4
1902361108,1,HCBS,HCBS,GLORIA SMITH,4818 BUCKNELL ST,,San Antonio,TX,78249,2105481098.0,251E00000X,251E00000X,"4818 BUCKNELL ST, San Antonio, TX 78249",29.5708687,-98.5819399,OK,ChIJJW0slM9mXIYRGYV6MDExQJ4
1598220782,1,HCBS,HCBS,COURTLAND GROSS,740 LORTIE AVE,,Malabar,FL,32950,3215081168.0,3747P1801X,3747P1801X,"740 LORTIE AVE, Malabar, FL 32950",27.9682673,-80.60370549999999,OK,ChIJW7w63TBt3ogRET7TTj5jY4U
1831654037,2,HCBS,HCBS,"STRIVE, INC",6258 SPARLING HILLS CIR,,Orlando,FL,32808,4073945818.0,253Z00000X,253Z00000X;261QD1600X;261QV0200X;385HR2060X;385HR2065X,"6258 SPARLING HILLS CIR, Orlando, FL 32808",28.6032778,-81.4664213,OK,ChIJKTFATXd354gR4e_Q-5FKtYQ
1528523651,1,HCBS,HCBS,MARIO CAMBRONNE,5712 GREAT EGRET DR,,Leesburg,FL,34748,3523142393.0,3747P1801X,3747P1801X,"5712 GREAT EGRET DR, Leesburg, FL 34748",28.6962557,-81.86025459999999,OK,ChIJi2GN_VGT54gRAMTdyNXqvOo
1528523586,2,HCBS,HCBS,BELOVED HOME HEALTH CARE,6174 RADECKE AVE,,Baltimore,MD,21206,4436427978.0,251E00000X,251E00000X,"6174 RADECKE AVE, Baltimore, MD 21206",39.335949,-76.524254,OK,ChIJH39XT0AGyIkR5psT_Z679go
1801351770,2,ALF,ALF,"SUPREME SENIOR LIVING, LLC",502 SOUTHRIDGE RD FL 34711USA,,Clermont,FL,34711,4079297247.0,310400000X,310400000X,"502 SOUTHRIDGE RD FL 34711USA, Clermont, FL 34711",28.5650851,-81.72315700000001,OK,ChIJaYsjF6aP54gR5GtzyTN5398
1679038392,2,HCBS,HCBS,MEDLIFE HOME CARE INC,6412 MATILIJA AVE STE 205,,Van Nuys,CA,91401,8183830073.0,251E00000X,251E00000X,"6412 MATILIJA AVE STE 205, Van Nuys, CA 91401",34.1871973,-118.4331811,OK,ChIJubJtL_mWwoARNY7WhFR7zhY
1194280826,2,HCBS,HCBS,"SUNSET HEALTHCARE SERVICES, INC.",10103 FONDREN RD STE 380,,Houston,TX,77096,8325176451.0,3747P1801X,251G00000X;3747P1801X,"10103 FONDREN RD STE 380, Houston, TX 77096",29.6690474,-95.5080176,OK,ChIJq6pq9dnpQIYR8ufI0LGLE70
1609331222,2,HCBS,HCBS,ABSOLUTE PATIENT SITTER STAFFING SERVICES,545 N RIMSDALE AVE UNIT 3004,,Covina,CA,91722,9099211656.0,253Z00000X,253Z00000X,"545 N RIMSDALE AVE UNIT 3004, Covina, CA 91722",34.0897353,-117.9117619,OK,Ei81NDUgTiBSaW1zZGFsZSBBdmUgIzMwMDQsIENvdmluYSwgQ0EgOTE3MjIsIFVTQSIgGh4KFgoUChIJozbSwRcow4ARBiAX1hTHfhQSBDMwMDQ
1356806954,2,HCBS,HCBS,"SAFEHARBOR GROUP, LLC",1120 NASA PKWY STE 405,,Houston,TX,77058,2813332233.0,3747P1801X,3747P1801X,"1120 NASA PKWY STE 405, Houston, TX 77058",29.5452654,-95.1024568,OK,ChIJQ_gN7P2cQIYRTifMMB0oBME
1245795772,2,HCBS,HCBS,2 WELCOMING ARMS LLC,4022 SW BAMBERG ST,,Port Saint Lucie,FL,34953,7728820426.0,251E00000X,251E00000X;251J00000X,"4022 SW BAMBERG ST, Port Saint Lucie, FL 34953",27.2264422,-80.39807139999999,OK,ChIJPTXZvnDq3ogRmYQJ0NVBH3k
1063977403,2,HCBS,HCBS,KELIZ INC,85 S BRAGG ST # 401,,Alexandria,VA,22312,7038145106.0,251E00000X,251E00000X,"85 S BRAGG ST # 401, Alexandria, VA 22312",38.8152025,-77.1426292,OK,ChIJAQCwVVOyt4kR4XoGWcIPVjE
1801352257,2,HCBS,HCBS,LOVING ANGELS HOME CARE,110 FEATHERBED LN STE 2,,Winchester,VA,22601,5408776754.0,253Z00000X,251E00000X;253Z00000X,"110 FEATHERBED LN STE 2, Winchester, VA 22601",39.165563,-78.1690224,OK,ChIJLxXavfDutYkRVhnFisfsBPY
1548726953,1,ALF,ALF,BENNY LOPEZ,309 OAK CREEK ESTS,,Poteet,TX,78065,8302764248.0,310400000X,310400000X,"309 OAK CREEK ESTS, Poteet, TX 78065",29.0839271,-98.6004035,OK,ChIJHfsYTVusXYYRixhGRRnB4QA
1356807754,2,HCBS,HCBS,"MDS HOME HEALTHCARE, INC.",908 W CHANDLER BLVD,,Chandler,AZ,85225,4809994777.0,251E00000X,251E00000X,"908 W CHANDLER BLVD, Chandler, AZ 85225",33.3072613,-111.8571724,OK,ChIJ67G2_KkAK4cR7Nd8sH938hg
1215493457,2,HCBS,HCBS,SIMPLICITY CARE OF SOUTH FLORIDA LLC,10100 W SAMPLE RD FL 3,,Coral Springs,FL,33065,9546423193.0,251E00000X,251E00000X,"10100 W SAMPLE RD FL 3, Coral Springs, FL 33065",26.2720291,-80.2610127,OK,ChIJmQdwE0wF2YgRydD3LkyqC2U
1912463134,2,HCBS,HCBS,HOME CARE SERVICES OF SOUTH FLORIDA,4930 NW 54TH ST,,Coconut Creek,FL,33073,9549933307.0,253Z00000X,253Z00000X,"4930 NW 54TH ST, Coconut Creek, FL 33073",26.297215,-80.1899239,OK,ChIJhRkFWmAb2YgRmTdkvLaDCpE
1447716618,1,HCBS,HCBS,KARINA GOMEZ,15205 SW 78TH CT,,Palmetto Bay,FL,33157,3058693249.0,253Z00000X,253Z00000X,"15205 SW 78TH CT, Palmetto Bay, FL 33157",25.6291911,-80.319225,OK,ChIJmXE2XX7G2YgRek3XbCIuF_o
1134685274,1,HCBS,HCBS,STACY MAYS,18336 BROOKPARK DR,,Tampa,FL,33647,8134038919.0,251E00000X,251E00000X;332B00000X,"18336 BROOKPARK DR, Tampa, FL 33647",28.1519914,-82.3174457,OK,ChIJkZoPcJa2wogRmpN5AzIdjXI
1306302435,2,HCBS,HCBS,AGELESS HEALTHCARE LLC,6475 NEW HAMPSHIRE AVE STE 604,,Hyattsville,MD,20783,2404817844.0,251E00000X,251E00000X;3140N1450X,"6475 NEW HAMPSHIRE AVE STE 604, Hyattsville, MD 20783",38.9675295,-77.00058159999999,OK,ChIJa_PCvi3Gt4kRj2Fz16F10Xo
1225594237,1,HCBS,HCBS,ANGELA BANCROFT,30 SUNSET DR E APT 12,,Champlin,MN,55316,7634439602.0,3747P1801X,3747P1801X,"30 SUNSET DR E APT 12, Champlin, MN 55316",45.1862642,-93.397639,OK,ChIJpXpVJds-s1IRwGUNJTx8WfI
1881150803,2,HCBS,HCBS,CARE FIRST LLC,4210 MOZART BRIGADE LN APT F,,Fairfax,VA,22033,5712352863.0,251E00000X,251E00000X,"4210 MOZART BRIGADE LN APT F, Fairfax, VA 22033",38.8615433,-77.3727692,OK,ChIJaRtaAF5PtokRQcnDkQlqEY8
1609332543,2,HCBS,HCBS,"AGESPACE CARE, LLC",11550 FUQUA ST,SUITE 360,Houston,TX,77034,8324042006.0,251E00000X,251E00000X;253Z00000X,"11550 FUQUA ST SUITE 360, Houston, TX 77034",29.6171891,-95.213485,OK,ChIJU9cM1emZQIYRMNjJ61xFJV0
1407312291,2,HCBS,HCBS,BRIGHTER VIEW LLC,13254 W MONTEREY WAY,,Litchfield Park,AZ,85340,6023809146.0,251E00000X,251C00000X;251E00000X;251S00000X;253Z00000X;320900000X;385H00000X,"13254 W MONTEREY WAY, Litchfield Park, AZ 85340",33.4860798,-112.3451268,OK,ChIJ639-fVBHK4cRVcs5T-NblxY
1780140541,1,HCBS,HCBS,SHEILA EDWARDS,804 COUNTY ROAD 222,,Oxford,FL,34484,3524614126.0,253Z00000X,253Z00000X,"804 COUNTY ROAD 222, Oxford, FL 34484",28.9053367,-82.090206,OK,ChIJA-A2tnjc54gRlMf1JhjpQtI
1649736497,2,HCBS,HCBS,QUALITY 1ST HEALTHCARE SERVICES,1045 TAYLOR AVE STE 32,,Towson,MD,21286,4109288181.0,251E00000X,251E00000X,"1045 TAYLOR AVE STE 32, Towson, MD 21286",39.3835185,-76.57433429999999,OK,ChIJVVUl5GoPyIkRFu39qZ6mS0M
1427514058,2,HCBS,HCBS,"SILVERLAKE TOTAL CARE, INC.",1711 W TEMPLE ST STE 6691,,Los Angeles,CA,90026,3237849555.0,251E00000X,251E00000X,"1711 W TEMPLE ST STE 6691, Los Angeles, CA 90026",34.0695317,-118.2634888,OK,EjIxNzExIFcgVGVtcGxlIFN0ICM2NjkxLCBMb3MgQW5nZWxlcywgQ0EgOTAwMjYsIFVTQSIgGh4KFgoUChIJwQoXkgXHwoARlGrNywMWBQsSBDY2OTE
1356807861,2,HCBS,HCBS,AUSTIN HOME HEALTH SUPPLIES LLC,8906 WALL ST STE 702,,Austin,TX,78754,5122280198.0,251E00000X,251E00000X,"8906 WALL ST STE 702, Austin, TX 78754",30.3422283,-97.6715976,OK,Eig4OTA2IFdhbGwgU3QgIzcwMiwgQXVzdGluLCBUWCA3ODc1NCwgVVNBIh8aHQoWChQKEglNfZXwo8lEhhE3ddpjeGK_whIDNzAy
1073079539,2,HCBS,HCBS,JADE DKR LLC,2819 NW LOOP 410 STE B,,San Antonio,TX,78230,2105211244.0,251E00000X,251E00000X,"2819 NW LOOP 410 STE B, San Antonio, TX 78230",29.5108752,-98.5394246,OK,ChIJPzbZKCZeXIYRFzmEVsfjowk
1700342219,1,ALF,ALF,UCILLA CROOKE,1859 MONTE CRISTO LN,,Kissimmee,FL,34758,4072763753.0,310400000X,310400000X,"1859 MONTE CRISTO LN, Kissimmee, FL 34758",28.2516318,-81.4685641,OK,ChIJ8T4eVxyD3YgRgz2XjqZcrS8
1407313877,2,HCBS,HCBS,"JORDAN LIVING CARE, INC.",10134 6TH ST STE J,,Rancho Cucamonga,CA,91730,9094665472.0,253Z00000X,253Z00000X,"10134 6TH ST STE J, Rancho Cucamonga, CA 91730",34.0851139,-117.5840309,OK,ChIJAQBQPbg1w4ARTmPSFwC6JZg
1760949119,2,HCBS,HCBS,"READY SET GO FAMILY SERVICES, LLC",1524 MERRIMAC TRL STE L,,Williamsburg,VA,23185,7573447261.0,253Z00000X,253Z00000X,"1524 MERRIMAC TRL STE L, Williamsburg, VA 23185",37.2479969,-76.6563336,OK,ChIJTYk9jW6IsIkR8dwGvU8Fxzw
1073070314,2,ALF,ALF,"VIOLET GARDENS ALF, LLC",372 SW TODD AVE,,Port St Lucie,FL,34983,5613967475.0,310400000X,310400000X,"372 SW TODD AVE, Port St Lucie, FL 34983",27.3001659,-80.3581833,OK,ChIJ7ZzR8VDp3ogRZaOTmCHTRvY
1750848081,2,HCBS,HCBS,"VAL ANGEL CARE, INC",909 BORDEAUX PL,,Orlando,FL,32808,3212652804.0,251E00000X,251E00000X,"909 BORDEAUX PL, Orlando, FL 32808",28.5571082,-81.4457346,OK,ChIJv_CEIpd554gRgKNF0SM_K8U
1942767157,1,HCBS,HCBS,YANET LOPEZ DE LA VEGA,459 NW 132ND PL,,Miami,FL,33182,3058984162.0,253Z00000X,253Z00000X,"459 NW 132ND PL, Miami, FL 33182",25.7718794,-80.4104878,OK,ChIJXQ7AVVW-2YgREDM6LJSgvC0
1780141846,2,ALF,ALF,WILLOWBROOK WEST LLC,507 NW HALL OF FAME DR,,Lake City,FL,32055,3867556560.0,310400000X,310400000X,"507 NW HALL OF FAME DR, Lake City, FL 32055",30.1852449,-82.6947932,OK,ChIJ9csyN_4674gRSvddpRQX0xI
1316404593,2,HCBS,HCBS,CROSS GENERATIONAL HOME HEALTH CARE LLC,233 SIDEWINDER LOOP,,Red Oak,TX,75154,2103138567.0,253Z00000X,251E00000X;253Z00000X,"233 SIDEWINDER LOOP, Red Oak, TX 75154",32.5119263,-96.740463,OK,EisyMzMgU2lkZXdpbmRlciBMb29wLCBSZWQgT2FrLCBUWCA3NTE1NCwgVVNBIjESLwoUChIJ-17qUyLAToYRse-5r0d_1dYQ6QEqFAoSCfte6lMiwE6GEWIHY8XGWIGM
1518424662,2,HCBS,HCBS,GOLDEN YEARS HOME CARE LLC,1109 W 16TH ST,,Oakbrook Terrace,IL,60181,7738221779.0,253Z00000X,253Z00000X,"1109 W 16TH ST, Oakbrook Terrace, IL 60181",41.8529689,-87.9905625,OK,ChIJWZerz6JNDogRWLriHdFuGBM
1386101368,2,HCBS,HCBS,FAIRVIEW AVENUE LLC,3270 SUNTREE BLVD STE 101,,Melbourne,FL,32940,3215490292.0,251E00000X,251E00000X;251F00000X,"3270 SUNTREE BLVD STE 101, Melbourne, FL 32940",28.2290903,-80.6771248,OK,ChIJ-W0QgFgE3ogRHKOfgIu20nI
1134686009,2,HCBS,HCBS,YOU'RE ABLE,6216 BEECHMONT BLVD,,Orlando,FL,32808,4072832699.0,253Z00000X,253Z00000X,"6216 BEECHMONT BLVD, Orlando, FL 32808",28.5912152,-81.4668409,OK,ChIJc46cA35354gRCLdiplmPVHg
1669939583,2,HCBS,HCBS,GLOBAL EXTENDED CARE HOMEHEALTH LLC,3422 WINDRIDGE DR,,Garland,TX,75043,2142986756.0,251E00000X,251E00000X,"3422 WINDRIDGE DR, Garland, TX 75043",32.8751465,-96.5954478,OK,ChIJd3A1ksanToYRZTmWIwlArS0
1356808125,2,HCBS,HCBS,"MN COMFORT CARE, LLC",119 MAIN ST E,,Sleepy Eye,MN,56085,5072272798.0,251E00000X,163WH0200X;251E00000X;251J00000X,"119 MAIN ST E, Sleepy Eye, MN 56085",44.2970357,-94.722193,OK,ChIJl6ggBwTg9IcRho5WpLJOZrQ
1962969717,2,HCBS,HCBS,RAMG HOMECARE LLC,20130 LAKEVIEW CENTER PLZ STE 400,,Ashburn,VA,20147,7038687572.0,253Z00000X,253Z00000X,"20130 LAKEVIEW CENTER PLZ STE 400, Ashburn, VA 20147",39.0585794,-77.4518215,OK,ChIJAQDAa-E7tokRJiJMdRCFkwE
1629535380,2,HCBS,HCBS,"SUDARIO HOME HEALTH CARE, INC.",620 W RIUTE 66 SUITE 220A,,Glendora,CA,91740,6266293132.0,251E00000X,251E00000X,"620 W RIUTE 66 SUITE 220A, Glendora, CA 91740",34.1280881,-117.8753723,OK,Eis2MjAgVyBSdGUgNjYgIzIyMGEsIEdsZW5kb3JhLCBDQSA5MTc0MCwgVVNBIiAaHgoWChQKEgkVza9-LSbDgBFARZgKoFv7sRIEMjIwYQ
1437616000,2,HCBS,HCBS,HOME CONNECT HOME HEALTH LLC,1573 SAWLEAF CT,,San Jose,CA,95131,4089663680.0,251E00000X,251E00000X,"1573 SAWLEAF CT, San Jose, CA 95131",37.3879439,-121.8784747,OK,ChIJz474hD3Mj4AR5O5YcIcDmo8
1427515071,2,ALF,ALF,SHADY GROVE SNF LLC,9701 MEDICAL CENTER DR,,Rockville,MD,20850,3013151900.0,310400000X,310400000X,"9701 MEDICAL CENTER DR, Rockville, MD 20850",39.1006509,-77.19638719999999,OK,ChIJnxUPGq0ytokRsOF1V6IIpDc
1295293868,2,HCBS,HCBS,OMNI OTHERS LLC,8177 GLADES RD STE 220,,Boca Raton,FL,33434,5619614954.0,253Z00000X,251E00000X;253Z00000X,"8177 GLADES RD STE 220, Boca Raton, FL 33434",26.3692771,-80.1730769,OK,ChIJq6q6haYe2YgRnqgROqhx7iA
1689132110,2,HCBS,HCBS,"BRIGHT STAR HOME HEALTH CARE, INC.",150 E OLIVE AVE STE 306,,Burbank,CA,91502,7472375999.0,251E00000X,251E00000X,"150 E OLIVE AVE STE 306, Burbank, CA 91502",34.1804602,-118.3086855,OK,ChIJE3BM2lCVwoARu4mHqAU1sLY
1295293702,2,HCBS,HCBS,"IMPRESS HOME HEALTH CARE,INC.",10315 WOODLEY AVE STE 207,,Granada Hills,CA,91344,8185745242.0,251E00000X,251E00000X,"10315 WOODLEY AVE STE 207, Granada Hills, CA 91344",34.2580987,-118.4858717,OK,ChIJAQCErniQwoARaHO1IkHOl8k
1174081525,2,ALF,ALF,CHP GULF BREEZE FL TENANT CORP,4410 GULF BREEZE PKWY,,Gulf Breeze,FL,32563,8503783432.0,310400000X,310400000X,"4410 GULF BREEZE PKWY, Gulf Breeze, FL 32563",30.3947641,-87.0390442,OK,ChIJSbsH7GbbkIgRBxrv2kn_wsg
1730647041,2,HCBS,HCBS,"PINNACLE HOME CARE OF HILLSBOROUGH, INC.",9145 NARCOOSSEE RD STE A-210,,Orlando,FL,32827,8138146000.0,251E00000X,251E00000X,"9145 NARCOOSSEE RD STE A-210, Orlando, FL 32827",28.4350619,-81.2563112,OK,ChIJBUNvmSti54gRNCdVXCv93BU
1053879304,2,HCBS,HCBS,"PROCEDRA, LLC",8101 SANDY SPRING RD,,Laurel,MD,20707,5712688720.0,251E00000X,251E00000X;253Z00000X,"8101 SANDY SPRING RD, Laurel, MD 20707",39.1036872,-76.8671414,OK,ChIJldL-QgPdt4kRDootfxiFykg
1255899498,1,HCBS,HCBS,KELLI VILLANUEVA,2629 GRAMBLING CT,,Davis,CA,95618,5304007636.0,253Z00000X,253Z00000X,"2629 GRAMBLING CT, Davis, CA 95618",38.5533548,-121.7187221,OK,ChIJO2PRcNUrhYARB1SNd4vSe-4
1356809594,2,HCBS,HCBS,"ISELEN BUSINESS ENTERPRISE, INC",3137 CASTRO VALLEY BLVD STE 201,,Castro Valley,CA,94546,5106909612.0,253Z00000X,253Z00000X,"3137 CASTRO VALLEY BLVD STE 201, Castro Valley, CA 94546",37.6953472,-122.0806614,OK,ChIJudONNSaSj4ARqdDgGnGCvYY
1689132706,2,HCBS,HCBS,RUTH'S GRACEFUL CARE INC,488 OAK AVE,,Maitland,FL,32751,4076170046.0,253Z00000X,253Z00000X,"488 OAK AVE, Maitland, FL 32751",28.638796,-81.36005039999999,OK,ChIJk8zMs8lx54gRGYgr84nxdsM
1558829663,2,HCBS,HCBS,OCEAN HOME HEALTH SERVICES LLC,11320 W ORANGE BLOSSOM LN,,Avondale,AZ,85392,3236106228.0,251E00000X,251E00000X,"11320 W ORANGE BLOSSOM LN, Avondale, AZ 85392",33.4866122,-112.3037085,OK,ChIJyQM6451AK4cRint6GQnxmYg
1356809214,2,HCBS,HCBS,"OLIVER HOME CARE, LLC",29379 RANCHO CALIFORNIA RD STE 206,,Temecula,CA,92591,9515069628.0,253Z00000X,253Z00000X,"29379 RANCHO CALIFORNIA RD STE 206, Temecula, CA 92591",33.505468,-117.1438343,OK,ChIJwf6U-bN_24ARaKDfNkrxLx0
1700344751,2,ALF,ALF,ASSISTED 2 LIVE INC,26563 SANDHILL BLVD,,Punta Gorda,FL,33983,9416294417.0,310400000X,310400000X,"26563 SANDHILL BLVD, Punta Gorda, FL 33983",27.0168192,-82.0084928,OK,ChIJjZguqUKm3IgRM8HNbmd6LMU
1386102291,1,HCBS,HCBS,PRISCILLA DWIGHT,4329 NW 3RD AVE,,Pompano Beach,FL,33064,3054941780.0,251E00000X,251E00000X,"4329 NW 3RD AVE, Pompano Beach, FL 33064",26.2847275,-80.12802409999999,OK,ChIJQxUdiTsd2YgRFscoeX1YFQ4
